epoch,train_mse,val_mae,best_val_mae_so_far
1,0.39737276841293684,0.4870163374825528,0.4870163374825528
2,0.36566556068983946,0.488425706562243,0.4870163374825528
3,0.36563614254648036,0.49035949456064326,0.4870163374825528
4,0.36708189926364204,0.48656197441251653,0.48656197441251653
5,0.3645327459682118,0.48590854594582006,0.48590854594582006
6,0.36429958804087204,0.4856469490026173,0.4856469490026173
7,0.36212700171904133,0.4880274502854598,0.4856469490026173
8,0.36197007542306725,0.48675086153180974,0.4856469490026173
9,0.36135687584226783,0.4885915690346768,0.4856469490026173
10,0.3628199948505922,0.48683253558058487,0.4856469490026173
11,0.3601081812923605,0.48968435745490224,0.4856469490026173
12,0.3636399101127278,0.48727768345883016,0.4856469490026173
13,0.3607289192351428,0.48687705397605896,0.4856469490026173
14,0.3591441056945107,0.493484250809017,0.4856469490026173
15,0.3590999454259872,0.4911495964778097,0.4856469490026173
16,0.357374402067878,0.5071804178388495,0.4856469490026173
17,0.35977859009395946,0.49123786468254893,0.4856469490026173
18,0.3590813601558859,0.49164041092521266,0.4856469490026173
19,0.35876170830293136,0.48832201800848307,0.4856469490026173
20,0.35755886083299465,0.48951409835564463,0.4856469490026173
21,0.3564765103838661,0.49708715238069234,0.4856469490026173
22,0.3554270549253984,0.4877994625191939,0.4856469490026173
23,0.3568520405075767,0.48990703727069657,0.4856469490026173
24,0.35436837619001216,0.4894127202661414,0.4856469490026173
25,0.35459447475996886,0.4934805192445454,0.4856469490026173
26,0.3566632398150184,0.49328791781475667,0.4856469490026173
27,0.3513870819048448,0.49534699007084493,0.4856469490026173
28,0.3536123543977737,0.4940808211502276,0.4856469490026173
29,0.3528162417086688,0.4908339867466374,0.4856469490026173
30,0.3522898663174022,0.49403155634277746,0.4856469490026173
31,0.349981074441563,0.49621168406386124,0.4856469490026173
32,0.352360646833073,0.48988378204797445,0.4856469490026173
33,0.35138999873941595,0.49303827630846125,0.4856469490026173
34,0.3469048047607595,0.5092161893844604,0.4856469490026173
35,0.3461917207999663,0.4957824098436456,0.4856469490026173
36,0.347098358110948,0.4893975195131804,0.4856469490026173
37,0.34591292251240124,0.49956562958265605,0.4856469490026173
38,0.3499122351408005,0.490817107652363,0.4856469490026173
39,0.34344025714830917,0.5028197373214521,0.4856469490026173
40,0.34378725723786785,0.49447470432833623,0.4856469490026173
41,0.34296642677350475,0.4929205053731015,0.4856469490026173
42,0.34327994043176824,0.502290184560575,0.4856469490026173
43,0.34217521087689834,0.4907239769634448,0.4856469490026173
44,0.34269381680271843,0.4930826315754338,0.4856469490026173
45,0.3423839010975578,0.5072598535763589,0.4856469490026173
46,0.3439593011682684,0.496960207035667,0.4856469490026173
47,0.3383068697019057,0.5015802399108285,0.4856469490026173
48,0.3459038084203547,0.506421413860823,0.4856469490026173
49,0.3387907244942405,0.4986852987816459,0.4856469490026173
50,0.34158702140504665,0.49604975706652593,0.4856469490026173
51,0.34138746640898965,0.49794875634344,0.4856469490026173
52,0.33916099830107255,0.505778127594998,0.4856469490026173
53,0.3391623464497653,0.5031608829372808,0.4856469490026173
54,0.3336496949195862,0.5012388480337042,0.4856469490026173
55,0.337507732889869,0.49750104075983953,0.4856469490026173
56,0.33589202571998944,0.5004464560433438,0.4856469490026173
57,0.3331521202217449,0.4961759557849483,0.4856469490026173
58,0.33748742016878996,0.5024965405464172,0.4856469490026173
59,0.3361774501475421,0.5026184022426605,0.4856469490026173
60,0.33613081736998124,0.49848197792705734,0.4856469490026173
61,0.3341155702417547,0.5008877374623951,0.4856469490026173
62,0.3303079618649049,0.4978498769433875,0.4856469490026173
63,0.3379275465553457,0.49502433287469966,0.4856469490026173
