epoch,train_mse,val_mae,best_val_mae_so_far
1,0.45541418248956855,0.5225522486787093,0.5225522486787093
2,0.41107904802669176,0.507106402986928,0.507106402986928
3,0.39274977797811683,0.5002944328283009,0.5002944328283009
4,0.3835971493612636,0.49613254634957565,0.49613254634957565
5,0.37749199108643966,0.4935277151434045,0.4935277151434045
6,0.3763166300275109,0.49323619196289464,0.49323619196289464
7,0.3735638374632055,0.4917804112559871,0.4917804112559871
8,0.37106132046742873,0.4906475889055352,0.4906475889055352
9,0.36935178610411556,0.4897191477449317,0.4897191477449317
10,0.36873985637318,0.49016135617306356,0.4897191477449317
11,0.36774266091260044,0.48932091342775447,0.48932091342775447
12,0.36777040010148826,0.48868979748926666,0.48868979748926666
13,0.3677857285196131,0.48845169732445165,0.48845169732445165
14,0.36684074699878694,0.4881904721260071,0.4881904721260071
15,0.36536133343523197,0.4880582470642893,0.4880582470642893
16,0.3653456677090038,0.48792674666956853,0.48792674666956853
17,0.3647300243377686,0.4878026278395402,0.4878026278395402
18,0.36520903652364556,0.48756610249218185,0.48756610249218185
19,0.3645264213735407,0.48764773105320175,0.48756610249218185
20,0.3641941612417048,0.4875815965627369,0.48756610249218185
21,0.36408368132331154,0.4871183759287784,0.4871183759287784
22,0.36374277878891337,0.4874121672228763,0.4871183759287784
23,0.36350310119715606,0.48757831360164444,0.4871183759287784
24,0.3627081689509479,0.4879292296735864,0.4871183759287784
25,0.3633230759338899,0.487770781705254,0.4871183759287784
26,0.36261618543754925,0.48734809850391586,0.4871183759287784
27,0.36280246702107516,0.4871884004065865,0.4871183759287784
28,0.3636520754207264,0.4869755177121413,0.4869755177121413
29,0.36269891560077666,0.48820948443914713,0.4869755177121413
30,0.3630207376046614,0.4874776491993352,0.4869755177121413
31,0.3624116626652804,0.48785697629577235,0.4869755177121413
32,0.36193656027317045,0.4875718041470176,0.4869755177121413
33,0.36189345825802194,0.48807335056756673,0.4869755177121413
34,0.36191518631848424,0.4875486665650418,0.4869755177121413
35,0.3620120576836846,0.4885584288521817,0.4869755177121413
36,0.36180203746665607,0.4873038655833194,0.4869755177121413
37,0.3617869255217639,0.4875225095372451,0.4869755177121413
38,0.3612679898738861,0.48769958866269963,0.4869755177121413
39,0.36161439364606685,0.48793465526480423,0.4869755177121413
40,0.36147430403666064,0.48821962507147537,0.4869755177121413
41,0.36129577945579183,0.4877677544167167,0.4869755177121413
42,0.36076094697822225,0.48888285222806427,0.4869755177121413
43,0.3614547450434078,0.48852775441972834,0.4869755177121413
44,0.362033566290682,0.4876696749737388,0.4869755177121413
45,0.3614623633298007,0.4884919492821944,0.4869755177121413
46,0.36146757873621854,0.48786751063246475,0.4869755177121413
47,0.3605603995648297,0.48820833940255015,0.4869755177121413
48,0.3602119681510058,0.48803001485372843,0.4869755177121413
49,0.3599550263448195,0.4891753745706458,0.4869755177121413
50,0.36109872351993216,0.48827447232447174,0.4869755177121413
51,0.3605747986923565,0.4885761941734113,0.4869755177121413
52,0.3600833453915336,0.48845160321185466,0.4869755177121413
53,0.36151381703940305,0.48881212347432185,0.4869755177121413
54,0.35998165201057086,0.4887747592047641,0.4869755177121413
55,0.3605531248179349,0.4889008371453536,0.4869755177121413
56,0.3589293246919459,0.488582244044856,0.4869755177121413
57,0.36014849814501676,0.48890598981004013,0.4869755177121413
58,0.35971204177899796,0.48873033335334376,0.4869755177121413
59,0.36159591674804686,0.4891070362768675,0.4869755177121413
60,0.3588039666414261,0.49009168775458084,0.4869755177121413
61,0.35942319225181235,0.4892769565707759,0.4869755177121413
62,0.35969995260238646,0.48934666890847056,0.4869755177121413
63,0.359562718055465,0.48907074332237244,0.4869755177121413
64,0.35789041844281283,0.4896267793680492,0.4869755177121413
65,0.3592416240410371,0.48955976963043213,0.4869755177121413
66,0.3594473947178234,0.4893666176419509,0.4869755177121413
67,0.3589310803196647,0.48952706079734,0.4869755177121413
68,0.35898409269072795,0.4908087002603631,0.4869755177121413
69,0.3599038847468116,0.4902871831467277,0.4869755177121413
70,0.3591773829676888,0.49052267325551885,0.4869755177121413
71,0.3598237490112131,0.4902036127291228,0.4869755177121413
72,0.3585627458312295,0.4895016409848866,0.4869755177121413
73,0.35836617160927164,0.48983664889084666,0.4869755177121413
74,0.35915284779938783,0.4901846113957857,0.4869755177121413
75,0.3589699279178273,0.49032329258165863,0.4869755177121413
76,0.3577193330634724,0.49028604281576055,0.4869755177121413
77,0.35832746055993164,0.49007246839372737,0.4869755177121413
78,0.3583222730593248,0.4906099940601148,0.4869755177121413
79,0.3579788251356645,0.49016411367215607,0.4869755177121413
80,0.35678789778189224,0.4912304721380535,0.4869755177121413
81,0.3578359739346938,0.4906524121761322,0.4869755177121413
82,0.3572332653132352,0.49105160016762583,0.4869755177121413
83,0.3570398346944289,0.4909151980751439,0.4869755177121413
84,0.35691708515990866,0.4904323957468334,0.4869755177121413
85,0.35871095846999773,0.49066671258524847,0.4869755177121413
86,0.35683827806602825,0.49096914968992533,0.4869755177121413
87,0.3566698897968639,0.4907294982358029,0.4869755177121413
88,0.35813406895507466,0.4918349448003267,0.4869755177121413
89,0.3573250445452603,0.4918873561056037,0.4869755177121413
90,0.3570582698691975,0.4918035833459151,0.4869755177121413
91,0.3575812990015203,0.4915107049440083,0.4869755177121413
92,0.3583898121660406,0.4913547227257176,0.4869755177121413
93,0.35727493031458424,0.49178933626727056,0.4869755177121413
94,0.3558136604048989,0.49134919674772964,0.4869755177121413
95,0.357698548652909,0.4914431901354539,0.4869755177121413
96,0.35537817017598583,0.49257101824409083,0.4869755177121413
97,0.35707913014021786,0.4918626813512099,0.4869755177121413
98,0.3573684890161861,0.4924892124376799,0.4869755177121413
99,0.35735901269045744,0.49204455394493907,0.4869755177121413
100,0.35574515868316997,0.4923249969356938,0.4869755177121413
101,0.35621870322660965,0.4929926379730827,0.4869755177121413
102,0.3568416774272919,0.49338649919158534,0.4869755177121413
103,0.3556698888540268,0.49268086333023875,0.4869755177121413
104,0.35621421933174136,0.4927154497096413,0.4869755177121413
105,0.3555960801514712,0.49296598999123825,0.4869755177121413
106,0.35621372840621257,0.49245635929860565,0.4869755177121413
107,0.3557770918716084,0.4926896142332177,0.4869755177121413
108,0.3558221090923656,0.49244096718336405,0.4869755177121413
109,0.3569685684009032,0.4924753669061159,0.4869755177121413
110,0.3555160080844706,0.4935474050672431,0.4869755177121413
111,0.3555941034447063,0.4951345904877311,0.4869755177121413
112,0.35626139451156963,0.49379311266698334,0.4869755177121413
