epoch,train_mse,val_mae,best_val_mae_so_far
1,0.4899442458694631,0.5168399199059135,0.5168399199059135
2,0.39395934451710096,0.5047569055306284,0.5047569055306284
3,0.3774724396792325,0.49991469791061,0.49991469791061
4,0.37093388654968956,0.49616915144418416,0.49616915144418416
5,0.367435517094352,0.4946786573058681,0.4946786573058681
6,0.3631932591850107,0.4935560289182161,0.4935560289182161
7,0.36643006639047104,0.4913624728980817,0.4913624728980817
8,0.3621898810971867,0.4900737640104796,0.4900737640104796
9,0.35932499251582406,0.48919298303754705,0.48919298303754705
10,0.3584656601602381,0.4892409867361972,0.48919298303754705
11,0.3635102141987194,0.4888455757969304,0.4888455757969304
12,0.3571648047728972,0.4884490590346487,0.4884490590346487
13,0.35875977169383655,0.4883959058083986,0.4883959058083986
14,0.35833074992353264,0.48903088820608037,0.4883959058083986
15,0.3559928287159313,0.48786078158177826,0.48786078158177826
16,0.35344638472253626,0.4883610135630557,0.48786078158177826
17,0.35543599318374286,0.48759088077043233,0.48759088077043233
18,0.3571117103099823,0.4889914111087197,0.48759088077043233
19,0.35387427915226327,0.4875749271166952,0.4875749271166952
20,0.3546998332847248,0.48832860275318746,0.4875749271166952
21,0.3534645660357042,0.48766725784853887,0.4875749271166952
22,0.3538001076741652,0.4877446356572603,0.4875749271166952
23,0.35608837360685525,0.4886834119495593,0.4875749271166952
24,0.356528626517816,0.48832345165704427,0.4875749271166952
25,0.3525469346479936,0.4880624633086355,0.4875749271166952
26,0.35173771706494417,0.4877635381723705,0.4875749271166952
27,0.35096224573525514,0.48841747955272075,0.4875749271166952
28,0.35189459486441177,0.4882366923909438,0.4875749271166952
29,0.35122059339826756,0.4879669688249889,0.4875749271166952
30,0.35004377934065734,0.48880139306971904,0.4875749271166952
31,0.3568545344201001,0.4888008032974444,0.4875749271166952
32,0.3494428052143617,0.4883156418800354,0.4875749271166952
33,0.35566677586598827,0.48858582659771566,0.4875749271166952
34,0.34846378429369496,0.48833383384503815,0.4875749271166952
35,0.3485948757691817,0.48943747658478587,0.4875749271166952
36,0.3510761634870009,0.4885562830849698,0.4875749271166952
37,0.35171170099215077,0.48852615921120895,0.4875749271166952
38,0.3490295843644576,0.48878202156016703,0.4875749271166952
39,0.34922093694860284,0.48856602687584727,0.4875749271166952
40,0.35187058584256603,0.48943848202103063,0.4875749271166952
41,0.3481097914955833,0.4892438085455644,0.4875749271166952
42,0.3500280802900141,0.48969091867145736,0.4875749271166952
43,0.34890640703114595,0.4899020038152996,0.4875749271166952
44,0.3508351759477095,0.4882364163273259,0.4875749271166952
45,0.34926860278302974,0.48995432100797953,0.4875749271166952
46,0.3487415164709091,0.49003010988235474,0.4875749271166952
47,0.34690852788361637,0.4888348814688231,0.4875749271166952
48,0.34782627604224464,0.4905585583887602,0.4875749271166952
49,0.35097397565841676,0.4894242961155741,0.4875749271166952
50,0.3477791826833378,0.48940232552980123,0.4875749271166952
51,0.34525019038807264,0.49005397369987086,0.4875749271166952
52,0.34603091857650065,0.4898936168143624,0.4875749271166952
53,0.3513416761701757,0.49083383616648224,0.4875749271166952
54,0.34627305729822677,0.4895718850587544,0.4875749271166952
55,0.34360959963365034,0.4907358775013371,0.4875749271166952
56,0.34555655961686915,0.49235981859658895,0.4875749271166952
57,0.3459411388093775,0.4918520434906608,0.4875749271166952
58,0.3469520904801109,0.4901228688265148,0.4875749271166952
59,0.3440011598847129,0.4911487149564843,0.4875749271166952
60,0.3480978868224404,0.49012767954876546,0.4875749271166952
61,0.34359761666167865,0.4914528837329463,0.4875749271166952
62,0.3467294733632695,0.4915052746471606,0.4875749271166952
63,0.3440285566178235,0.4914127698070125,0.4875749271166952
64,0.3444484954530543,0.490693798190669,0.4875749271166952
65,0.3447449884631417,0.4932396380524886,0.4875749271166952
66,0.3436845988035202,0.49010324791858073,0.4875749271166952
67,0.3420111973177303,0.49291443197350754,0.4875749271166952
68,0.3456707864999771,0.4917311229203877,0.4875749271166952
69,0.34414067430929707,0.4915197287735186,0.4875749271166952
70,0.3449270042506131,0.4907799112169366,0.4875749271166952
71,0.34285332560539244,0.4911531947161022,0.4875749271166952
72,0.34265742897987367,0.4915431361449392,0.4875749271166952
73,0.34630429500883275,0.4920311052548258,0.4875749271166952
74,0.34317946271462874,0.4907064077101256,0.4875749271166952
75,0.34200944737954575,0.4906165505710401,0.4875749271166952
76,0.34524668888612225,0.492239048606471,0.4875749271166952
77,0.34226473759521137,0.49225154675935445,0.4875749271166952
78,0.34227537756616416,0.49207947128697443,0.4875749271166952
79,0.34902410209178925,0.49170752889231634,0.4875749271166952
80,0.34283610690723765,0.4919355637148807,0.4875749271166952
81,0.3446271628141403,0.4910997340553685,0.4875749271166952
82,0.34123177284544165,0.49291504213684484,0.4875749271166952
83,0.3407739994200793,0.4919466580215253,0.4875749271166952
84,0.33924832316962156,0.49292375382624176,0.4875749271166952
85,0.3436886716972698,0.49223540017479345,0.4875749271166952
86,0.33934350609779357,0.4913372867985776,0.4875749271166952
87,0.3385665221647783,0.49258723698164286,0.4875749271166952
88,0.3394504284316843,0.49240121088529887,0.4875749271166952
89,0.3408083111047745,0.49261064592160675,0.4875749271166952
90,0.3425127452070063,0.4918781832644814,0.4875749271166952
91,0.33844595659862864,0.49335369938298274,0.4875749271166952
92,0.3430003596977754,0.49224227196291875,0.4875749271166952
93,0.3380249893123453,0.4929169918361463,0.4875749271166952
94,0.3410323768854141,0.4946557283401489,0.4875749271166952
95,0.33933253992687573,0.4930682574447833,0.4875749271166952
96,0.34529526775533503,0.49282870010325786,0.4875749271166952
97,0.3376803907481107,0.4936099005372901,0.4875749271166952
98,0.33775421787392007,0.4931743395955939,0.4875749271166952
99,0.3380340253764933,0.4934582318130292,0.4875749271166952
100,0.33606634790247136,0.4934478260968861,0.4875749271166952
101,0.33732695254412565,0.49323275842164693,0.4875749271166952
102,0.33754665092988445,0.4936241444788481,0.4875749271166952
103,0.33539616790684784,0.49397140741348267,0.4875749271166952
104,0.33973051824352957,0.49418862556156357,0.4875749271166952
105,0.3393273751844059,0.4934690688785754,0.4875749271166952
106,0.3363869686018337,0.4960923241941552,0.4875749271166952
107,0.3363190696998076,0.49405005103663396,0.4875749271166952
108,0.3371421751650897,0.4942894327013116,0.4875749271166952
